0.656250 0.101036 0.454663  -0.025818   -0.249190   0.000000
0.656250 0.101036 0.505181  -0.025818   -0.249190   0.000000
0.656250 0.101036 0.555700  -0.025818   -0.249190   0.000000
0.656250 0.101036 0.606218  -0.025818   -0.249190   0.000000
0.656250 0.101036 0.656736  -0.025818   -0.249190   0.000000
0.656250 0.101036 0.707254  -0.025818   -0.249190   0.000000
0.656250 0.101036 0.757772  -0.025818   -0.249190   0.000000
0.656250 0.151554 0.000000  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.050518  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.101036  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.151554  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.202073  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.252591  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.303109  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.353627  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.404145  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.454663  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.505181  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.555700  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.606218  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.656736  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.707254  -0.042800   -0.367096   0.000000
0.656250 0.151554 0.757772  -0.042800   -0.367096   0.000000
0.656250 0.202073 0.000000  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.050518  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.101036  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.151554  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.202073  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.252591  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.303109  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.353627  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.404145  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.454663  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.505181  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.555700  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.606218  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.656736  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.707254  -0.048235   -0.362504   0.000000
0.656250 0.202073 0.757772  -0.048235   -0.362504   0.000000
0.656250 0.252591 0.000000  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.050518  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.101036  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.151554  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.202073  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.252591  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.303109  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.353627  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.404145  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.454663  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.505181  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.555700  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.606218  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.656736  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.707254  -0.046500   -0.270627   0.000000
0.656250 0.252591 0.757772  -0.046500   -0.270627   0.000000
0.656250 0.303109 0.000000  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.050518  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.101036  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.151554  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.202073  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.252591  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.303109  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.353627  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.404145  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.454663  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.505181  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.555700  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.606218  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.656736  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.707254  -0.045189   -0.157149   0.000000
0.656250 0.303109 0.757772  -0.045189   -0.157149   0.000000
0.656250 0.353627 0.000000  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.050518  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.101036  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.151554  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.202073  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.252591  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.303109  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.353627  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.404145  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.454663  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.505181  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.555700  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.606218  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.656736  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.707254  -0.050986   -0.058821   0.000000
0.656250 0.353627 0.757772  -0.050986   -0.058821   0.000000
0.656250 0.404145 0.000000  -0.050999   0.058834   0.000000
0.656250 0.404145 0.050518  -0.050999   0.058834   0.000000
0.656250 0.404145 0.101036  -0.050999   0.058834   0.000000
0.656250 0.404145 0.151554  -0.050999   0.058834   0.000000
0.656250 0.404145 0.202073  -0.050999   0.058834   0.000000
0.656250 0.404145 0.252591  -0.050999   0.058834   0.000000
0.656250 0.404145 0.303109  -0.050999   0.058834   0.000000
0.656250 0.404145 0.353627  -0.050999   0.058834   0.000000
0.656250 0.404145 0.404145  -0.050999   0.058834   0.000000
0.656250 0.404145 0.454663  -0.050999   0.058834   0.000000
0.656250 0.404145 0.505181  -0.050999   0.058834   0.000000
0.656250 0.404145 0.555700  -0.050999   0.058834   0.000000
0.656250 0.404145 0.606218  -0.050999   0.058834   0.000000
0.656250 0.404145 0.656736  -0.050999   0.058834   0.000000
0.656250 0.404145 0.707254  -0.050999   0.058834   0.000000
0.656250 0.404145 0.757772  -0.050999   0.058834   0.000000
0.656250 0.454663 0.000000  -0.045189   0.157187   0.000000
0.656250 0.454663 0.050518  -0.045189   0.157187   0.000000
0.656250 0.454663 0.101036  -0.045189   0.157187   0.000000
0.656250 0.454663 0.151554  -0.045189   0.157187   0.000000
0.656250 0.454663 0.202073  -0.045189   0.157187   0.000000
0.656250 0.454663 0.252591  -0.045189   0.157187   0.000000
0.656250 0.454663 0.303109  -0.045189   0.157187   0.000000
0.656250 0.454663 0.353627  -0.045189   0.157187   0.000000
0.656250 0.454663 0.404145  -0.045189   0.157187   0.000000
0.656250 0.454663 0.454663  -0.045189   0.157187   0.000000
0.656250 0.454663 0.505181  -0.045189   0.157187   0.000000
0.656250 0.454663 0.555700  -0.045189   0.157187   0.000000
0.656250 0.454663 0.606218  -0.045189   0.157187   0.000000
0.656250 0.454663 0.656736  -0.045189   0.157187   0.000000
0.656250 0.454663 0.707254  -0.045189   0.157187   0.000000
0.656250 0.454663 0.757772  -0.045189   0.157187   0.000000
0.656250 0.505181 0.000000  -0.046515   0.270673   0.000000
0.656250 0.505181 0.050518  -0.046515   0.270673   0.000000
0.656250 0.505181 0.101036  -0.046515   0.270673   0.000000
0.656250 0.505181 0.151554  -0.046515   0.270673   0.000000
0.656250 0.505181 0.202073  -0.046515   0.270673   0.000000
0.656250 0.505181 0.252591  -0.046515   0.270673   0.000000
0.656250 0.505181 0.303109  -0.046515   0.270673   0.000000
0.656250 0.505181 0.353627  -0.046515   0.270673   0.000000
0.656250 0.505181 0.404145  -0.046515   0.270673   0.000000
0.656250 0.505181 0.454663  -0.046515   0.270673   0.000000
0.656250 0.505181 0.505181  -0.046515   0.270673   0.000000
0.656250 0.505181 0.555700  -0.046515   0.270673   0.000000
0.656250 0.505181 0.606218  -0.046515   0.270673   0.000000
0.656250 0.505181 0.656736  -0.046515   0.270673   0.000000
0.656250 0.505181 0.707254  -0.046515   0.270673   0.000000
0.656250 0.505181 0.757772  -0.046515   0.270673   0.000000
0.656250 0.555700 0.000000  -0.048199   0.362561   0.000000
0.656250 0.555700 0.050518  -0.048199   0.362561   0.000000
0.656250 0.555700 0.101036  -0.048199   0.362561   0.000000
0.656250 0.555700 0.151554  -0.048199   0.362561   0.000000
0.656250 0.555700 0.202073  -0.048199   0.362561   0.000000
0.656250 0.555700 0.252591  -0.048199   0.362561   0.000000
0.656250 0.555700 0.303109  -0.048199   0.362561   0.000000
0.656250 0.555700 0.353627  -0.048199   0.362561   0.000000
0.656250 0.555700 0.404145  -0.048199   0.362561   0.000000
0.656250 0.555700 0.454663  -0.048199   0.362561   0.000000
0.656250 0.555700 0.505181  -0.048199   0.362561   0.000000
0.656250 0.555700 0.555700  -0.048199   0.362561   0.000000
0.656250 0.555700 0.606218  -0.048199   0.362561   0.000000
0.656250 0.555700 0.656736  -0.048199   0.362561   0.000000
0.656250 0.555700 0.707254  -0.048199   0.362561   0.000000
0.656250 0.555700 0.757772  -0.048199   0.362561   0.000000
0.656250 0.606218 0.000000  -0.042774   0.367140   0.000000
0.656250 0.606218 0.050518  -0.042774   0.367140   0.000000
0.656250 0.606218 0.101036  -0.042774   0.367140   0.000000
0.656250 0.606218 0.151554  -0.042774   0.367140   0.000000
0.656250 0.606218 0.202073  -0.042774   0.367140   0.000000
0.656250 0.606218 0.252591  -0.042774   0.367140   0.000000
0.656250 0.606218 0.303109  -0.042774   0.367140   0.000000
0.656250 0.606218 0.353627  -0.042774   0.367140   0.000000
0.656250 0.606218 0.404145  -0.042774   0.367140   0.000000
0.656250 0.606218 0.454663  -0.042774   0.367140   0.000000
0.656250 0.606218 0.505181  -0.042774   0.367140   0.000000
0.656250 0.606218 0.555700  -0.042774   0.367140   0.000000
0.656250 0.606218 0.606218  -0.042774   0.367140   0.000000
0.656250 0.606218 0.656736  -0.042774   0.367140   0.000000
0.656250 0.606218 0.707254  -0.042774   0.367140   0.000000
0.656250 0.606218 0.757772  -0.042774   0.367140   0.000000
0.656250 0.656736 0.000000  -0.025919   0.249203   0.000000
0.656250 0.656736 0.050518  -0.025919   0.249203   0.000000
0.656250 0.656736 0.101036  -0.025919   0.249203   0.000000
0.656250 0.656736 0.151554  -0.025919   0.249203   0.000000
0.656250 0.656736 0.202073  -0.025919   0.249203   0.000000
0.656250 0.656736 0.252591  -0.025919   0.249203   0.000000
0.656250 0.656736 0.303109  -0.025919   0.249203   0.000000
0.656250 0.656736 0.353627  -0.025919   0.249203   0.000000
0.656250 0.656736 0.404145  -0.025919   0.249203   0.000000
0.656250 0.656736 0.454663  -0.025919   0.249203   0.000000
0.656250 0.656736 0.505181  -0.025919   0.249203   0.000000
0.656250 0.656736 0.555700  -0.025919   0.249203   0.000000
0.656250 0.656736 0.606218  -0.025919   0.249203   0.000000
0.656250 0.656736 0.656736  -0.025919   0.249203   0.000000
0.656250 0.656736 0.707254  -0.025919   0.249203   0.000000
0.656250 0.656736 0.757772  -0.025919   0.249203   0.000000
0.656250 0.707254 0.000000  -0.009420   0.106542   0.000000
0.656250 0.707254 0.050518  -0.009420   0.106542   0.000000
0.656250 0.707254 0.101036  -0.009420   0.106542   0.000000
0.656250 0.707254 0.151554  -0.009420   0.106542   0.000000
0.656250 0.707254 0.202073  -0.009420   0.106542   0.000000
0.656250 0.707254 0.252591  -0.009420   0.106542   0.000000
0.656250 0.707254 0.303109  -0.009420   0.106542   0.000000
0.656250 0.707254 0.353627  -0.009420   0.106542   0.000000
0.656250 0.707254 0.404145  -0.009420   0.106542   0.000000
0.656250 0.707254 0.454663  -0.009420   0.106542   0.000000
0.656250 0.707254 0.505181  -0.009420   0.106542   0.000000
0.656250 0.707254 0.555700  -0.009420   0.106542   0.000000
0.656250 0.707254 0.606218  -0.009420   0.106542   0.000000
0.656250 0.707254 0.656736  -0.009420   0.106542   0.000000
0.656250 0.707254 0.707254  -0.009420   0.106542   0.000000
0.656250 0.707254 0.757772  -0.009420   0.106542   0.000000
0.656250 0.757772 0.000000  -0.003414   0.026436   0.000000
0.656250 0.757772 0.050518  -0.003414   0.026436   0.000000
0.656250 0.757772 0.101036  -0.003414   0.026436   0.000000
0.656250 0.757772 0.151554  -0.003414   0.026436   0.000000
0.656250 0.757772 0.202073  -0.003414   0.026436   0.000000
0.656250 0.757772 0.252591  -0.003414   0.026436   0.000000
0.656250 0.757772 0.303109  -0.003414   0.026436   0.000000
0.656250 0.757772 0.353627  -0.003414   0.026436   0.000000
0.656250 0.757772 0.404145  -0.003414   0.026436   0.000000
0.656250 0.757772 0.454663  -0.003414   0.026436   0.000000
0.656250 0.757772 0.505181  -0.003414   0.026436   0.000000
0.656250 0.757772 0.555700  -0.003414   0.026436   0.000000
0.656250 0.757772 0.606218  -0.003414   0.026436   0.000000
0.656250 0.757772 0.656736  -0.003414   0.026436   0.000000
0.656250 0.757772 0.707254  -0.003414   0.026436   0.000000
0.656250 0.757772 0.757772  -0.003414   0.026436   0.000000
0.700000 0.000000 0.000000  0.003414   -0.026436   0.000000
0.700000 0.000000 0.050518  0.003414   -0.026436   0.000000
0.700000 0.000000 0.101036  0.003414   -0.026436   0.000000
0.700000 0.000000 0.151554  0.003414   -0.026436   0.000000
0.700000 0.000000 0.202073  0.003414   -0.026436   0.000000
0.700000 0.000000 0.252591  0.003414   -0.026436   0.000000
0.700000 0.000000 0.303109  0.003414   -0.026436   0.000000
0.700000 0.000000 0.353627  0.003414   -0.026436   0.000000
0.700000 0.000000 0.404145  0.003414   -0.026436   0.000000
0.700000 0.000000 0.454663  0.003414   -0.026436   0.000000
0.700000 0.000000 0.505181  0.003414   -0.026436   0.000000
0.700000 0.000000 0.555700  0.003414   -0.026436   0.000000
0.700000 0.000000 0.606218  0.003414   -0.026436   0.000000
0.700000 0.000000 0.656736  0.003414   -0.026436   0.000000
0.700000 0.000000 0.707254  0.003414   -0.026436   0.000000
0.700000 0.000000 0.757772  0.003414   -0.026436   0.000000
0.700000 0.050518 0.000000  0.009420   -0.106542   0.000000
0.700000 0.050518 0.050518  0.009420   -0.106542   0.000000
0.700000 0.050518 0.101036  0.009420   -0.106542   0.000000
0.700000 0.050518 0.151554  0.009420   -0.106542   0.000000
0.700000 0.050518 0.202073  0.009420   -0.106542   0.000000
0.700000 0.050518 0.252591  0.009420   -0.106542   0.000000
0.700000 0.050518 0.303109  0.009420   -0.106542   0.000000
0.700000 0.050518 0.353627  0.009420   -0.106542   0.000000
0.700000 0.050518 0.404145  0.009420   -0.106542   0.000000
0.700000 0.050518 0.454663  0.009420   -0.106542   0.000000
0.700000 0.050518 0.505181  0.009420   -0.106542   0.000000
0.700000 0.050518 0.555700  0.009420   -0.106542   0.000000
0.700000 0.050518 0.606218  0.009420   -0.106542   0.000000
0.700000 0.050518 0.656736  0.009420   -0.106542   0.000000
0.700000 0.050518 0.707254  0.009420   -0.106542   0.000000
0.700000 0.050518 0.757772  0.009420   -0.106542   0.000000
0.700000 0.101036 0.000000  0.025919   -0.249203   0.000000
0.700000 0.101036 0.050518  0.025919   -0.249203   0.000000
0.700000 0.101036 0.101036  0.025919   -0.249203   0.000000
0.700000 0.101036 0.151554  0.025919   -0.249203   0.000000
0.700000 0.101036 0.202073  0.025919   -0.249203   0.000000
0.700000 0.101036 0.252591  0.025919   -0.249203   0.000000
0.700000 0.101036 0.303109  0.025919   -0.249203   0.000000
0.700000 0.101036 0.353627  0.025919   -0.249203   0.000000
0.700000 0.101036 0.404145  0.025919   -0.249203   0.000000
0.700000 0.101036 0.454663  0.025919   -0.249203   0.000000
0.700000 0.101036 0.505181  0.025919   -0.249203   0.000000
0.700000 0.101036 0.555700  0.025919   -0.249203   0.000000
0.700000 0.101036 0.606218  0.025919   -0.249203   0.000000
0.700000 0.101036 0.656736  0.025919   -0.249203   0.000000
0.700000 0.101036 0.707254  0.025919   -0.249203   0.000000
0.700000 0.101036 0.757772  0.025919   -0.249203   0.000000
0.700000 0.151554 0.000000  0.042774   -0.367140   0.000000
0.700000 0.151554 0.050518  0.042774   -0.367140   0.000000
0.700000 0.151554 0.101036  0.042774   -0.367140   0.000000
0.700000 0.151554 0.151554  0.042774   -0.367140   0.000000
0.700000 0.151554 0.202073  0.042774   -0.367140   0.000000
0.700000 0.151554 0.252591  0.042774   -0.367140   0.000000
0.700000 0.151554 0.303109  0.042774   -0.367140   0.000000
0.700000 0.151554 0.353627  0.042774   -0.367140   0.000000
0.700000 0.151554 0.404145  0.042774   -0.367140   0.000000
0.700000 0.151554 0.454663  0.042774   -0.367140   0.000000
0.700000 0.151554 0.505181  0.042774   -0.367140   0.000000
0.700000 0.151554 0.555700  0.042774   -0.367140   0.000000
0.700000 0.151554 0.606218  0.042774   -0.367140   0.000000
0.700000 0.151554 0.656736  0.042774   -0.367140   0.000000
0.700000 0.151554 0.707254  0.042774   -0.367140   0.000000
0.700000 0.151554 0.757772  0.042774   -0.367140   0.000000
0.700000 0.202073 0.000000  0.048199   -0.362561   0.000000
0.700000 0.202073 0.050518  0.048199   -0.362561   0.000000
0.700000 0.202073 0.101036  0.048199   -0.362561   0.000000
0.700000 0.202073 0.151554  0.048199   -0.362561   0.000000
0.700000 0.202073 0.202073  0.048199   -0.362561   0.000000
0.700000 0.202073 0.252591  0.048199   -0.362561   0.000000
0.700000 0.202073 0.303109  0.048199   -0.362561   0.000000
0.700000 0.202073 0.353627  0.048199   -0.362561   0.000000
0.700000 0.202073 0.404145  0.048199   -0.362561   0.000000
0.700000 0.202073 0.454663  0.048199   -0.362561   0.000000
0.700000 0.202073 0.505181  0.048199   -0.362561   0.000000
0.700000 0.202073 0.555700  0.048199   -0.362561   0.000000
0.700000 0.202073 0.606218  0.048199   -0.362561   0.000000
0.700000 0.202073 0.656736  0.048199   -0.362561   0.000000
0.700000 0.202073 0.707254  0.048199   -0.362561   0.000000
0.700000 0.202073 0.757772  0.048199   -0.362561   0.000000
0.700000 0.252591 0.000000  0.046515   -0.270673   0.000000
0.700000 0.252591 0.050518  0.046515   -0.270673   0.000000
0.700000 0.252591 0.101036  0.046515   -0.270673   0.000000
0.700000 0.252591 0.151554  0.046515   -0.270673   0.000000
0.700000 0.252591 0.202073  0.046515   -0.270673   0.000000
0.700000 0.252591 0.252591  0.046515   -0.270673   0.000000
0.700000 0.252591 0.303109  0.046515   -0.270673   0.000000
0.700000 0.252591 0.353627  0.046515   -0.270673   0.000000
0.700000 0.252591 0.404145  0.046515   -0.270673   0.000000
0.700000 0.252591 0.454663  0.046515   -0.270673   0.000000
0.700000 0.252591 0.505181  0.046515   -0.270673   0.000000
0.700000 0.252591 0.555700  0.046515   -0.270673   0.000000
0.700000 0.252591 0.606218  0.046515   -0.270673   0.000000
0.700000 0.252591 0.656736  0.046515   -0.270673   0.000000
0.700000 0.252591 0.707254  0.046515   -0.270673   0.000000
0.700000 0.252591 0.757772  0.046515   -0.270673   0.000000
0.700000 0.303109 0.000000  0.045189   -0.157187   0.000000
0.700000 0.303109 0.050518  0.045189   -0.157187   0.000000
0.700000 0.303109 0.101036  0.045189   -0.157187   0.000000
0.700000 0.303109 0.151554  0.045189   -0.157187   0.000000
0.700000 0.303109 0.202073  0.045189   -0.157187   0.000000
0.700000 0.303109 0.252591  0.045189   -0.157187   0.000000
0.700000 0.303109 0.303109  0.045189   -0.157187   0.000000
0.700000 0.303109 0.353627  0.045189   -0.157187   0.000000
0.700000 0.303109 0.404145  0.045189   -0.157187   0.000000
0.700000 0.303109 0.454663  0.045189   -0.157187   0.000000
0.700000 0.303109 0.505181  0.045189   -0.157187   0.000000
0.700000 0.303109 0.555700  0.045189   -0.157187   0.000000
0.700000 0.303109 0.606218  0.045189   -0.157187   0.000000
0.700000 0.303109 0.656736  0.045189   -0.157187   0.000000
0.700000 0.303109 0.707254  0.045189   -0.157187   0.000000
0.700000 0.303109 0.757772  0.045189   -0.157187   0.000000
0.700000 0.353627 0.000000  0.050999   -0.058834   0.000000
0.700000 0.353627 0.050518  0.050999   -0.058834   0.000000
0.700000 0.353627 0.101036  0.050999   -0.058834   0.000000
0.700000 0.353627 0.151554  0.050999   -0.058834   0.000000
0.700000 0.353627 0.202073  0.050999   -0.058834   0.000000
0.700000 0.353627 0.252591  0.050999   -0.058834   0.000000
0.700000 0.353627 0.303109  0.050999   -0.058834   0.000000
0.700000 0.353627 0.353627  0.050999   -0.058834   0.000000
0.700000 0.353627 0.404145  0.050999   -0.058834   0.000000
0.700000 0.353627 0.454663  0.050999   -0.058834   0.000000
0.700000 0.353627 0.505181  0.050999   -0.058834   0.000000
0.700000 0.353627 0.555700  0.050999   -0.058834   0.000000
0.700000 0.353627 0.606218  0.050999   -0.058834   0.000000
0.700000 0.353627 0.656736  0.050999   -0.058834   0.000000
0.700000 0.353627 0.707254  0.050999   -0.058834   0.000000
0.700000 0.353627 0.757772  0.050999   -0.058834   0.000000
0.700000 0.404145 0.000000  0.050986   0.058821   0.000000
0.700000 0.404145 0.050518  0.050986   0.058821   0.000000
0.700000 0.404145 0.101036  0.050986   0.058821   0.000000
0.700000 0.404145 0.151554  0.050986   0.058821   0.000000
0.700000 0.404145 0.202073  0.050986   0.058821   0.000000
0.700000 0.404145 0.252591  0.050986   0.058821   0.000000
0.700000 0.404145 0.303109  0.050986   0.058821   0.000000
0.700000 0.404145 0.353627  0.050986   0.058821   0.000000
0.700000 0.404145 0.404145  0.050986   0.058821   0.000000
0.700000 0.404145 0.454663  0.050986   0.058821   0.000000
0.700000 0.404145 0.505181  0.050986   0.058821   0.000000
0.700000 0.404145 0.555700  0.050986   0.058821   0.000000
0.700000 0.404145 0.606218  0.050986   0.058821   0.000000
0.700000 0.404145 0.656736  0.050986   0.058821   0.000000
0.700000 0.404145 0.707254  0.050986   0.058821   0.000000
0.700000 0.404145 0.757772  0.050986   0.058821   0.000000
0.700000 0.454663 0.000000  0.045189   0.157149   0.000000
0.700000 0.454663 0.050518  0.045189   0.157149   0.000000
0.700000 0.454663 0.101036  0.045189   0.157149   0.000000
0.700000 0.454663 0.151554  0.045189   0.157149   0.000000
0.700000 0.454663 0.202073  0.045189   0.157149   0.000000
0.700000 0.454663 0.252591  0.045189   0.157149   0.000000
0.700000 0.454663 0.303109  0.045189   0.157149   0.000000
0.700000 0.454663 0.353627  0.045189   0.157149   0.000000
0.700000 0.454663 0.404145  0.045189   0.157149   0.000000
0.700000 0.454663 0.454663  0.045189   0.157149   0.000000
0.700000 0.454663 0.505181  0.045189   0.157149   0.000000
0.700000 0.454663 0.555700  0.045189   0.157149   0.000000
0.700000 0.454663 0.606218  0.045189   0.157149   0.000000
0.700000 0.454663 0.656736  0.045189   0.157149   0.000000
0.700000 0.454663 0.707254  0.045189   0.157149   0.000000
0.700000 0.454663 0.757772  0.045189   0.157149   0.000000
0.700000 0.505181 0.000000  0.046500   0.270627   0.000000
0.700000 0.505181 0.050518  0.046500   0.270627   0.000000
0.700000 0.505181 0.101036  0.046500   0.270627   0.000000
0.700000 0.505181 0.151554  0.046500   0.270627   0.000000
0.700000 0.505181 0.202073  0.046500   0.270627   0.000000
0.700000 0.505181 0.252591  0.046500   0.270627   0.000000
0.700000 0.505181 0.303109  0.046500   0.270627   0.000000
0.700000 0.505181 0.353627  0.046500   0.270627   0.000000
0.700000 0.505181 0.404145  0.046500   0.270627   0.000000
0.700000 0.505181 0.454663  0.046500   0.270627   0.000000
0.700000 0.505181 0.505181  0.046500   0.270627   0.000000
0.700000 0.505181 0.555700  0.046500   0.270627   0.000000
0.700000 0.505181 0.606218  0.046500   0.270627   0.000000
0.700000 0.505181 0.656736  0.046500   0.270627   0.000000
0.700000 0.505181 0.707254  0.046500   0.270627   0.000000
0.700000 0.505181 0.757772  0.046500   0.270627   0.000000
0.700000 0.555700 0.000000  0.048235   0.362504   0.000000
0.700000 0.555700 0.050518  0.048235   0.362504   0.000000
0.700000 0.555700 0.101036  0.048235   0.362504   0.000000
0.700000 0.555700 0.151554  0.048235   0.362504   0.000000
0.700000 0.555700 0.202073  0.048235   0.362504   0.000000
0.700000 0.555700 0.252591  0.048235   0.362504   0.000000
0.700000 0.555700 0.303109  0.048235   0.362504   0.000000
0.700000 0.555700 0.353627  0.048235   0.362504   0.000000
0.700000 0.555700 0.404145  0.048235   0.362504   0.000000
0.700000 0.555700 0.454663  0.048235   0.362504   0.000000
0.700000 0.555700 0.505181  0.048235   0.362504   0.000000
0.700000 0.555700 0.555700  0.048235   0.362504   0.000000
0.700000 0.555700 0.606218  0.048235   0.362504   0.000000
0.700000 0.555700 0.656736  0.048235   0.362504   0.000000
0.700000 0.555700 0.707254  0.048235   0.362504   0.000000
0.700000 0.555700 0.757772  0.048235   0.362504   0.000000
0.700000 0.606218 0.000000  0.042800   0.367096   0.000000
0.700000 0.606218 0.050518  0.042800   0.367096   0.000000
0.700000 0.606218 0.101036  0.042800   0.367096   0.000000
0.700000 0.606218 0.151554  0.042800   0.367096   0.000000
0.700000 0.606218 0.202073  0.042800   0.367096   0.000000
0.700000 0.606218 0.252591  0.042800   0.367096   0.000000
0.700000 0.606218 0.303109  0.042800   0.367096   0.000000
0.700000 0.606218 0.353627  0.042800   0.367096   0.000000
0.700000 0.606218 0.404145  0.042800   0.367096   0.000000
0.700000 0.606218 0.454663  0.042800   0.367096   0.000000
0.700000 0.606218 0.505181  0.042800   0.367096   0.000000
0.700000 0.606218 0.555700  0.042800   0.367096   0.000000
0.700000 0.606218 0.606218  0.042800   0.367096   0.000000
0.700000 0.606218 0.656736  0.042800   0.367096   0.000000
0.700000 0.606218 0.707254  0.042800   0.367096   0.000000
0.700000 0.606218 0.757772  0.042800   0.367096   0.000000
0.700000 0.656736 0.000000  0.025818   0.249190   0.000000
0.700000 0.656736 0.050518  0.025818   0.249190   0.000000
0.700000 0.656736 0.101036  0.025818   0.249190   0.000000
0.700000 0.656736 0.151554  0.025818   0.249190   0.000000
0.700000 0.656736 0.202073  0.025818   0.249190   0.000000
0.700000 0.656736 0.252591  0.025818   0.249190   0.000000
0.700000 0.656736 0.303109  0.025818   0.249190   0.000000
0.700000 0.656736 0.353627  0.025818   0.249190   0.000000
0.700000 0.656736 0.404145  0.025818   0.249190   0.000000
0.700000 0.656736 0.454663  0.025818   0.249190   0.000000
0.700000 0.656736 0.505181  0.025818   0.249190   0.000000
0.700000 0.656736 0.555700  0.025818   0.249190   0.000000
0.700000 0.656736 0.606218  0.025818   0.249190   0.000000
0.700000 0.656736 0.656736  0.025818   0.249190   0.000000
0.700000 0.656736 0.707254  0.025818   0.249190   0.000000
0.700000 0.656736 0.757772  0.025818   0.249190   0.000000
0.700000 0.707254 0.000000  0.009362   0.106531   0.000000
0.700000 0.707254 0.050518  0.009362   0.106531   0.000000
0.700000 0.707254 0.101036  0.009362   0.106531   0.000000
0.700000 0.707254 0.151554  0.009362   0.106531   0.000000
0.700000 0.707254 0.202073  0.009362   0.106531   0.000000
0.700000 0.707254 0.252591  0.009362   0.106531   0.000000
0.700000 0.707254 0.303109  0.009362   0.106531   0.000000
0.700000 0.707254 0.353627  0.009362   0.106531   0.000000
0.700000 0.707254 0.404145  0.009362   0.106531   0.000000
0.700000 0.707254 0.454663  0.009362   0.106531   0.000000
0.700000 0.707254 0.505181  0.009362   0.106531   0.000000
0.700000 0.707254 0.555700  0.009362   0.106531   0.000000
0.700000 0.707254 0.606218  0.009362   0.106531   0.000000
